2015-06-03 20:02:53,438,Sensor,INFO,2015-06-03 20:02:53,214,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 20:04:14,455,Sensor,INFO,2015-06-03 20:04:14,211,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 20:05:39,871,Sensor,INFO,2015-06-03 20:05:39,211,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 20:08:09,897,Sensor,INFO,2015-06-03 20:08:08,212,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:27:45,038,Sensor,INFO,2015-06-03 22:27:41,338,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:28:52,070,Sensor,INFO,2015-06-03 22:28:52,234,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:29:53,762,Sensor,INFO,2015-06-03 22:29:53,190,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:30:55,528,Sensor,INFO,2015-06-03 22:30:55,225,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:31:57,183,Sensor,INFO,2015-06-03 22:31:57,189,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:32:58,626,Sensor,INFO,2015-06-03 22:32:58,226,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:34:02,969,Sensor,INFO,2015-06-03 22:34:02,188,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:35:04,591,Sensor,INFO,2015-06-03 22:35:04,225,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:36:06,523,Sensor,INFO,2015-06-03 22:36:06,189,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:37:08,021,Sensor,INFO,2015-06-03 22:37:08,225,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:38:10,727,Sensor,INFO,2015-06-03 22:38:10,189,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:39:12,182,Sensor,INFO,2015-06-03 22:39:12,223,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:40:14,047,Sensor,INFO,2015-06-03 22:40:14,191,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:41:15,738,Sensor,INFO,2015-06-03 22:41:15,220,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:42:17,354,Sensor,INFO,2015-06-03 22:42:17,196,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:43:18,875,Sensor,INFO,2015-06-03 22:43:18,212,-99.50,-99.50,0.00,0.02,0,0,0
2015-06-03 22:44:21,011,Sensor,INFO,2015-06-03 22:44:20,210,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:45:22,471,Sensor,INFO,2015-06-03 22:45:22,187,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:46:24,169,Sensor,INFO,2015-06-03 22:46:24,225,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:47:25,919,Sensor,INFO,2015-06-03 22:47:25,188,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:48:27,445,Sensor,INFO,2015-06-03 22:48:27,212,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:49:29,553,Sensor,INFO,2015-06-03 22:49:29,223,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:50:31,042,Sensor,INFO,2015-06-03 22:50:30,190,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:51:32,966,Sensor,INFO,2015-06-03 22:51:32,189,-99.50,-99.50,0.02,0.00,0,0,0
2015-06-03 22:52:34,319,Sensor,INFO,2015-06-03 22:52:34,189,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:53:36,281,Sensor,INFO,2015-06-03 22:53:36,188,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:54:38,528,Sensor,INFO,2015-06-03 22:54:38,189,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:55:39,839,Sensor,INFO,2015-06-03 22:55:39,188,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:56:42,083,Sensor,INFO,2015-06-03 22:56:42,188,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:57:44,503,Sensor,INFO,2015-06-03 22:57:44,187,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:58:46,468,Sensor,INFO,2015-06-03 22:58:46,190,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 22:59:47,904,Sensor,INFO,2015-06-03 22:59:47,191,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:00:50,345,Sensor,INFO,2015-06-03 23:00:50,196,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:01:51,821,Sensor,INFO,2015-06-03 23:01:51,206,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:02:53,660,Sensor,INFO,2015-06-03 23:02:53,220,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:03:55,014,Sensor,INFO,2015-06-03 23:03:54,222,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:04:56,367,Sensor,INFO,2015-06-03 23:04:56,217,-99.50,-99.50,0.00,0.02,0,0,0
2015-06-03 23:05:57,932,Sensor,INFO,2015-06-03 23:05:57,203,-99.50,-99.50,0.00,0.02,0,0,0
2015-06-03 23:06:59,326,Sensor,INFO,2015-06-03 23:06:59,188,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:08:00,764,Sensor,INFO,2015-06-03 23:08:00,191,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:09:02,159,Sensor,INFO,2015-06-03 23:09:02,212,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:10:05,843,Sensor,INFO,2015-06-03 23:10:05,221,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:11:09,083,Sensor,INFO,2015-06-03 23:11:09,213,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:12:10,522,Sensor,INFO,2015-06-03 23:12:10,187,-99.50,-99.50,0.00,0.05,0,0,0
2015-06-03 23:13:12,268,Sensor,INFO,2015-06-03 23:13:12,194,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:14:13,645,Sensor,INFO,2015-06-03 23:14:13,222,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:15:15,150,Sensor,INFO,2015-06-03 23:15:15,202,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:16:16,653,Sensor,INFO,2015-06-03 23:16:16,190,-99.50,-99.50,0.00,0.00,0,0,0
2015-06-03 23:17:18,423,Sensor,INFO,2015-06-03 23:17:18,219,-99.50,-99.50,0.00,0.00,0,0,0
