2015-09-20 15:30:46,771,Sensor,INFO,2015-09-20 15:30:42,7.00,14.71,28.44,0.00, NAN,573,0,0
2015-09-20 15:30:56,795,Sensor,INFO,2015-09-20 15:30:56,6.95,14.69,28.44,0.00, NAN,573,0,0
2015-09-20 15:31:06,829,Sensor,INFO,2015-09-20 15:31:06,7.33,14.67,28.50,0.00, NAN,574,0,0
2015-09-20 15:31:16,857,Sensor,INFO,2015-09-20 15:31:16,7.11,14.67,28.50,0.00, NAN,763,0,0
2015-09-20 15:31:26,885,Sensor,INFO,2015-09-20 15:31:26,7.00,14.67,28.50,0.00, NAN,742,0,0
2015-09-20 15:31:36,912,Sensor,INFO,2015-09-20 15:31:36,6.89,14.67,28.50,0.00, NAN,799,0,0
2015-09-20 15:31:46,941,Sensor,INFO,2015-09-20 15:31:46,7.05,14.67,28.50,0.00, NAN,797,0,0
2015-09-20 15:31:56,968,Sensor,INFO,2015-09-20 15:31:56,6.88,14.67,28.50,0.00, NAN,706,0,0
2015-09-20 15:32:06,996,Sensor,INFO,2015-09-20 15:32:06,7.05,14.67,28.50,0.00, NAN,779,0,0
2015-09-20 15:32:17,024,Sensor,INFO,2015-09-20 15:32:17,7.11,14.67,28.50,0.00, NAN,614,0,0
2015-09-20 15:32:27,052,Sensor,INFO,2015-09-20 15:32:27,6.77,14.67,28.50,0.00, NAN,685,0,0
2015-09-20 15:32:37,080,Sensor,INFO,2015-09-20 15:32:37,6.79,14.67,28.50,0.00, NAN,579,0,0
2015-09-20 15:32:47,107,Sensor,INFO,2015-09-20 15:32:47,6.89,14.67,28.50,0.00, NAN,584,0,0
2015-09-20 15:32:57,126,Sensor,INFO,2015-09-20 15:32:57,7.02,14.67,28.50,0.00, NAN,717,0,0
2015-09-20 15:33:07,146,Sensor,INFO,2015-09-20 15:33:07,6.91,14.67,28.50,0.00, NAN,770,0,0
2015-09-20 15:33:17,174,Sensor,INFO,2015-09-20 15:33:17,6.81,14.67,28.50,0.00, NAN,725,0,0
2015-09-20 15:33:27,202,Sensor,INFO,2015-09-20 15:33:27,7.04,14.67,28.50,0.00, NAN,671,0,0
2015-09-20 15:33:37,230,Sensor,INFO,2015-09-20 15:33:37,6.86,14.67,28.50,0.00, NAN,572,0,0
2015-09-20 15:33:47,256,Sensor,INFO,2015-09-20 15:33:47,7.14,14.67,28.50,0.00, NAN,586,0,0
2015-09-20 15:33:57,283,Sensor,INFO,2015-09-20 15:33:57,6.91,14.67,28.50,0.00, NAN,794,0,0
2015-09-20 15:34:07,311,Sensor,INFO,2015-09-20 15:34:07,7.09,14.70,28.50,0.00, NAN,788,0,0
2015-09-20 15:34:17,339,Sensor,INFO,2015-09-20 15:34:17,6.79,14.70,28.50,0.00, NAN,587,0,0
2015-09-20 15:34:27,367,Sensor,INFO,2015-09-20 15:34:27,6.88,14.67,28.50,0.00, NAN,595,0,0
2015-09-20 15:34:37,395,Sensor,INFO,2015-09-20 15:34:37,6.77,14.67,28.50,0.00, NAN,584,0,0
2015-09-20 15:34:47,422,Sensor,INFO,2015-09-20 15:34:47,6.82,14.67,28.50,0.00, NAN,580,0,0
2015-09-20 15:34:57,451,Sensor,INFO,2015-09-20 15:34:57,6.75,14.67,28.50,0.00, NAN,712,0,0
2015-09-20 15:35:07,479,Sensor,INFO,2015-09-20 15:35:07,7.23,14.67,28.50,0.00, NAN,622,0,0
2015-09-20 15:35:17,506,Sensor,INFO,2015-09-20 15:35:17,6.82,14.67,28.50,0.00, NAN,768,0,0
2015-09-20 15:35:27,533,Sensor,INFO,2015-09-20 15:35:27,6.84,14.66,28.56,0.00, NAN,643,0,0
2015-09-20 15:35:37,561,Sensor,INFO,2015-09-20 15:35:37,7.07,14.66,28.56,0.00, NAN,769,0,0
