2015-09-03 00:00:01,496,Sensor,INFO,2015-09-03 00:00:01,7,145,30,32.30,59.60,0,0,0
2015-09-03 00:00:11,530,Sensor,INFO,2015-09-03 00:00:11,7,158,27,32.20,59.60,0,0,0
2015-09-03 00:00:21,556,Sensor,INFO,2015-09-03 00:00:21,13,150,29,32.20,59.60,0,0,0
2015-09-03 00:00:31,579,Sensor,INFO,2015-09-03 00:00:31,2,145,31,32.20,59.60,0,0,0
2015-09-03 00:00:41,603,Sensor,INFO,2015-09-03 00:00:41,2,157,32,32.20,59.60,0,0,0
2015-09-03 00:00:51,626,Sensor,INFO,2015-09-03 00:00:51,4,143,28,32.20,59.60,0,0,0
2015-09-03 00:01:01,655,Sensor,INFO,2015-09-03 00:01:01,2,145,33,32.30,59.60,0,0,0
2015-09-03 00:01:11,685,Sensor,INFO,2015-09-03 00:01:11,6,158,33,32.20,59.60,0,0,0
2015-09-03 00:01:21,709,Sensor,INFO,2015-09-03 00:01:21,11,149,31,32.20,59.60,0,0,0
2015-09-03 00:01:31,732,Sensor,INFO,2015-09-03 00:01:31,4,144,25,32.30,59.60,0,0,0
2015-09-03 00:01:41,757,Sensor,INFO,2015-09-03 00:01:41,5,157,32,32.30,59.60,0,0,0
2015-09-03 00:01:51,781,Sensor,INFO,2015-09-03 00:01:51,7,153,34,32.30,59.60,0,0,0
2015-09-03 00:02:01,818,Sensor,INFO,2015-09-03 00:02:01,12,143,34,32.20,59.60,0,0,0
2015-09-03 00:02:11,842,Sensor,INFO,2015-09-03 00:02:11,3,158,30,32.20,59.60,0,0,0
2015-09-03 00:02:21,866,Sensor,INFO,2015-09-03 00:02:21,2,144,27,32.30,59.60,0,0,0
2015-09-03 00:02:31,890,Sensor,INFO,2015-09-03 00:02:31,2,152,26,32.20,59.60,0,0,0
2015-09-03 00:02:41,914,Sensor,INFO,2015-09-03 00:02:41,2,156,32,32.20,59.60,0,0,0
